Date,Log_Return,ATR,Bollinger_High,Bollinger_Low,RSI,MACD,MACD_Signal,Stoch_K,Stoch_D,SMA_10,SMA_50,EMA_10,EMA_50,On_Balance_Volume,Actual_Target,Predicted_Target,Prediction_Probability,Adj_Close,Daily_Return,Strategy_Return,Cumulative_Strategy_Return,Cumulative_Buy_Hold_Return
2024-01-05,-0.004021148400654817,2.935321804719784,200.42120278238394,180.54054953695197,28.841657753266958,-1.3187075890371034,0.7080024565304306,5.540287059400833,5.367148330119007,187.23758850097656,185.24562652587892,185.7050232765764,185.92851873409353,18528476200,1,0,0.3,179.152099609375,-0.004013074409289441,-0.0,-0.044859957954033636,0.14932384578524793
2024-01-08,0.023887281752097384,3.037837328266066,200.41078780335664,179.68971421080352,41.37264477454498,-1.4574360021076416,0.2749147648028162,30.782385243060798,13.939642838546987,186.33579711914064,185.53604187011717,185.30103322682245,185.83261909757732,18587620700,0,0,0.34,183.4830780029297,0.024174868187411658,0.0,-0.044859957954033636,0.1771085982617553
2024-01-09,-0.0022658976508866707,3.0207284170975623,200.18563092890034,178.8697035437559,40.63373863860407,-1.5826454017471576,-0.09659726850717859,28.383848085177547,21.568840129213,185.499267578125,185.90129943847657,184.89498987645558,185.72419461531172,18544778900,1,0,0.33,183.0677947998047,-0.002263332442670074,-0.0,-0.044859957954033636,0.17444441018276358
2024-01-10,0.005655394958738672,2.9801219643711137,200.0701098128746,178.2940518692543,43.357459235174574,-1.5798844254988467,-0.3932546999055122,34.38045536890219,31.182229565713453,184.8209442138672,186.26105438232423,184.75154600509717,185.66073790820084,18591571800,0,0,0.32,184.10604858398438,0.005671416894025949,0.0,-0.044859957954033636,0.1811051740517684
2024-01-11,-0.003227760623053993,3.009514476059769,199.7729941099488,177.68937466446528,42.16691773739011,-1.6070450421567273,-0.6360127683557553,32.0521120366075,31.60547183022902,184.0734100341797,186.56806060791016,184.5263115219261,185.57650333719909,18542443400,1,0,0.3,183.51275634765625,-0.0032225570039187135,-0.0,-0.044859957954033636,0.17729899530076332
2024-01-12,0.001776383183513676,2.904024456063662,198.88087533462385,177.3909660960402,43.09237401426417,-1.583982894548825,-0.8256067935943692,37.72955858799108,34.720708664500194,183.31598052978515,186.87211212158203,184.40135216051766,185.508367325316,18582921200,0,0,0.34,183.8390350341797,0.0017779618867765912,0.0,-0.044859957954033636,0.17939218804374835
2024-01-16,-0.012393555209905736,3.049033431523808,197.90718893600746,176.93285623000816,38.489178921220926,-1.7284957617962675,-1.006184587234749,23.878464859436228,31.220045161344874,182.43594055175782,187.0676760864258,183.88741113381843,185.35410494054562,18517318200,0,0,0.33,181.57467651367188,-0.012317071399372881,-0.0,-0.044859957954033636,0.1648655302557509
2024-01-17,-0.005186845754808101,3.0664390968870987,196.90221572420626,176.46549362637967,36.73601206132309,-1.8969549625635125,-1.1843386623005019,17.322264101899112,26.31009584977541,182.14325256347655,187.17335235595704,183.2961209170162,185.1690543523441,18470000800,1,0,0.34,180.63531494140625,-0.005173417297510086,-0.0,-0.044859957954033636,0.1588391947722525
2024-01-18,0.032051376981902094,3.303670488191281,196.0237275117877,176.62610769329044,51.6045651091981,-1.537990503900204,-1.2550690306204424,58.38494157967138,33.19522351366884,182.57634582519532,187.41486694335939,183.88204570944788,185.22198191795377,18548006600,1,0,0.38,186.51870727539062,0.032570554301039056,0.0,-0.044859957954033636,0.19658322969175446
2024-01-19,0.015413631911712314,3.302182292656226,195.08923409352687,177.02862021555515,56.96795871549466,-1.0081077938876035,-1.2056767832738746,80.04202997037282,51.91641188398105,183.5305419921875,187.66337005615233,184.8882026374531,185.38644963934684,18616909600,1,0,0.37,189.41590881347656,0.015533034623750996,0.0,-0.044859957954033636,0.21516979842875616
2024-01-22,0.012089852519158636,3.332583129955606,194.91527309674512,177.10962924700488,60.698059932030226,-0.39768147799517806,-1.0440777222181352,90.50128841550674,76.30941998851692,184.78731384277344,187.9067984008789,186.13031454250424,185.6348170305581,18677043500,1,0,0.31,191.71981811523438,0.012163230196395647,0.0,-0.044859957954033636,0.2299501884147528
2024-01-23,0.006631286581732435,3.230149199941914,195.01435636953272,177.0599859766587,62.629505127003796,0.18685991014018555,-0.797890195746471,96.34141464595626,88.96157767727856,185.7385452270508,188.15460540771485,187.37851041581314,185.9234670233089,18719399100,0,0,0.27,192.99539184570312,0.006653322243932225,0.0,-0.044859957954033636,0.23813344336226128
2024-01-24,-0.003489913422538291,3.143508216566238,195.17348563885741,176.9898505427832,60.929770783925875,0.5890686572104755,-0.5204984251550817,88.40220120266723,91.7483014213767,186.66406860351563,188.39844512939453,188.27751371556587,186.17443022100082,18665767800,0,0,0.25,192.32302856445312,-0.003483830752744277,-0.0,-0.044859957954033636,0.23381999599627457
2024-01-25,-0.0016980340589844945,3.142160134186379,195.35787871412495,176.91620270677348,60.07764311639417,0.8714472906769686,-0.24210928198867168,86.36650051001381,90.37003878621238,187.45313720703126,188.55210632324219,188.95373569803402,186.40275588367297,18610945700,0,0,0.26,191.99673461914062,-0.0016965932148013119,-0.0,-0.044859957954033636,0.23172670536278117
2024-01-26,-0.009053633671939768,3.116893619436102,195.25093869575153,176.95096407524454,55.63396042355989,0.9447136490212813,-0.004744695786681075,75.37312704870926,83.38060958713004,188.1284927368164,188.70280059814453,189.19238587030196,186.55426787433316,18566351700,0,0,0.28,190.2663116455078,-0.009012772936297098,-0.0,-0.044859957954033636,0.2206254322477732
2024-01-29,-0.003592373905251119,3.0948448805087407,194.98004369953134,177.03892907878895,53.93987202638913,0.9369230852396981,0.18358886041859476,71.08205587300225,77.60722781057505,188.70299224853517,188.78764007568358,189.26359392140472,186.67308208127568,18519206100,0,0,0.31,189.5840301513672,-0.003585929049866765,-0.0,-0.044859957954033636,0.2162483560512698
2024-01-30,-0.019433578670756613,3.1796086081017907,194.53182205132515,177.0431733710381,45.891770988692876,0.6290756064457241,0.2726862096240206,48.134124291202546,64.86310240430463,189.13905487060546,188.78823303222657,188.6584500692175,186.64414955786782,18463346700,0,0,0.31,185.935302734375,-0.01924596398799505,-0.0,-0.044859957954033636,0.1928404839902489
2024-01-31,-0.01954739654656625,3.2131141870355253,194.54890435076192,176.90347602033182,39.61296390657575,0.09359527899854925,0.23686802349892636,25.497317921900997,48.23783269536853,189.3091278076172,188.68322082519532,187.50892174963676,186.47520425408962,18407878900,1,0,0.34,182.33604431152344,-0.01935758497671325,-0.0,-0.044859957954033636,0.16974997295774386
2024-02-01,0.013252686798125397,3.204674403201588,194.54159919225222,177.1688607076501,45.081717411132345,-0.13295957396593394,0.1629025040059543,40.7961948885974,38.14254570056692,189.13411407470704,188.62725555419922,187.01067596720986,186.4082774184896,18472764300,0,0,0.35,184.76856994628906,0.0133408928769434,0.0,-0.044859957954033636,0.18535548203978047
2024-02-02,-0.005419900058742479,3.5464523160746917,194.35760253695426,177.74244781704962,43.34605806319141,-0.3886144389160222,0.052599115421559,38.528922804738,34.9408118717454,188.56950836181642,188.51650939941408,186.42143518854812,186.30480974264964,18370212600,1,0,0.25,183.7698516845703,-0.005405238899716891,-0.0,-0.044859957954033636,0.17894835247826646
2024-02-05,0.009798361596405595,3.533979757340481,194.06104150994182,178.6817334534371,47.304602871739085,-0.4401380787624021,-0.045948323415233215,49.21179411327805,42.84563726887109,187.95546112060546,188.45797149658202,186.26832800938027,186.2763601724722,18439881400,1,0,0.34,185.579345703125,0.00984652271287989,0.0,-0.044859957954033636,0.19055689420825606
2024-02-06,0.008594754411938656,3.460950057053938,194.13631599648687,178.9762740303686,50.59561324552497,-0.34770425105512004,-0.10629950894321058,58.66897333900973,48.8032300856752,187.3740447998047,188.41822174072266,186.4343099418012,186.3118452103241,18483372200,1,0,0.35,187.1812286376953,0.00863179535686509,0.0,-0.044859957954033636,0.20083353767976653
2024-02-07,0.0005808972499259666,3.386074496752776,194.18037899584135,179.35443087964694,50.820200441470476,-0.26264576165348785,-0.13756875948526603,59.31109689966372,55.73062145065044,186.87074127197266,188.40714691162108,186.58988873167965,186.350203958395,18536811200,0,0,0.32,187.2899932861328,0.0005810660034080151,0.0,-0.044859957954033636,0.20153130122426433
2024-02-08,-0.0057713588248158535,3.2988888330862705,194.19069770600794,179.55472618315224,48.46884082489255,-0.2789900927075166,-0.16585302612971617,52.94796590825044,56.976012048974574,186.29228668212892,188.378076171875,186.52121600241117,186.34479159613258,18495849200,1,0,0.31,186.21218872070312,-0.005754736526596305,-0.0,-0.044859957954033636,0.19461680515726032
2024-02-09,0.004085679387411676,3.2039855501044663,194.19963194294152,179.8919711454374,50.22318318851365,-0.22780109365649537,-0.17824263963507203,57.44877642135287,56.56927974308894,185.9631103515625,188.3521890258789,186.60364006376255,186.3694879390232,18541004400,0,0,0.35,186.97454833984375,0.004094037153948404,0.0,-0.044859957954033636,0.19950761074230527
2024-02-12,-0.009042714796935058,3.1208123994059713,194.16931406783246,180.06752675248006,46.462305580346786,-0.3193669868289817,-0.20646750907385397,47.51189630329761,52.636212877633575,185.53384857177736,188.31300872802734,186.36505320735404,186.32721046508172,18499222500,0,0,0.32,185.29141235351562,-0.009001952411559655,-0.0,-0.044859957954033636,0.18870970031309953
2024-02-13,-0.011338358870217969,3.155314337277163,194.0268887729573,180.37272212792158,42.2349555660249,-0.5541138062937705,-0.2759967685178373,35.40600381294508,46.788892179198456,185.26055603027345,188.22057739257812,185.79002122771436,186.20466798877797,18442693000,0,0,0.33,183.20237731933594,-0.011274321932384201,-0.0,-0.044859957954033636,0.17530780446762173
2024-02-14,-0.0048214756983590325,3.1484568515659666,193.8203294288078,180.74786972890703,40.55864535703156,-0.8020111134037506,-0.38119963749501995,33.10738062094897,38.67509357906383,185.25907135009766,188.08501068115234,185.1593260062691,186.0523750288167,18388062500,0,0,0.31,182.32119750976562,-0.0048098710424174795,-0.0,-0.044859957954033636,0.16965472549298566
2024-02-15,-0.001575986108818747,3.145625367599899,193.98204613471876,180.1376911089336,40.001553607149816,-1.009996234491041,-0.5069589568942241,37.410003180959144,35.307795871617664,184.98562316894532,187.9794970703125,184.591100938723,185.89479515061862,18322628000,0,0,0.32,182.03408813476562,-0.0015747448948421061,-0.0,-0.044859957954033636,0.16781281768528755
2024-02-16,-0.008465978909049038,3.1458255281772822,194.00451679380893,179.22357921449185,37.07063687440603,-1.2838551810881143,-0.6623382017330022,26.236162494415076,32.251182098774336,184.65858764648436,187.76438507080078,183.84717285167534,185.6832148098085,18272875500,0,0,0.32,180.49949645996094,-0.008430243425992745,-0.0,-0.044859957954033636,0.15796787135620605
2024-02-20,-0.004122452630954076,3.092970879654961,193.59074103372544,178.44106591207535,35.70727249893683,-1.5430224766499236,-0.8384750567163866,21.53948987905605,28.395218518143363,184.07634582519532,187.55617462158204,183.10349187686788,185.45081138551149,18219209900,1,0,0.33,179.75692749023438,-0.004113966987665751,-0.0,-0.044859957954033636,0.15320402976066894
2024-02-21,0.004177315290668038,3.029747944519147,192.61246458973716,178.17074311289957,38.18807587245891,-1.668463224529404,-1.0044726902789902,27.98855669183595,25.254736355102295,183.40916290283204,187.32445098876954,182.63183870181234,185.25703052388604,18260581300,1,0,0.39,180.5093994140625,0.004186052433884591,0.0,-0.044859957954033636,0.15803140229621415
2024-02-22,0.011181173297822321,3.0000362919672297,191.4752319870382,178.32957605739537,44.41791889278973,-1.5858211756822982,-1.1207423873596518,45.38353931411575,31.637195295002517,182.93406677246094,187.1048422241211,182.61496475283224,185.1504423457894,18312873500,0,0,0.41,182.53903198242188,0.011243916244514818,0.0,-0.044859957954033636,0.1710522103921508
2024-02-23,-0.01008488946817714,2.9844688041728693,190.28615427589295,178.38972005272035,40.455266415435894,-1.6491143906848151,-1.2264167880246846,23.319237471656436,32.23044449253598,182.3835876464844,186.8986346435547,182.2681343361241,184.97620529148148,18267753800,0,0,0.34,180.7073974609375,-0.010034207487529367,-0.0,-0.044859957954033636,0.15930162953434612
2024-02-26,-0.00747898236401279,2.920510069394429,189.45985494139452,178.12548136231644,37.78652778896662,-1.7873201638120122,-1.33859746318215,10.73451849705454,26.479098427608847,181.62222595214843,186.6352395629883,181.73955198346232,184.75599847206982,18226886400,1,0,0.33,179.36093139648438,-0.007451084368276573,-0.0,-0.044859957954033636,0.15066357528440522
2024-02-27,0.00808152784559805,3.0202380390561365,188.4935468187504,178.2150179395504,42.22314094862277,-1.7591337664697164,-1.4227047238396633,27.297373854597325,20.450376607769368,181.17471618652343,186.3366796875,181.57169065869928,184.60150106913633,18281205300,0,0,0.41,180.81631469726562,0.008114271538677942,0.0,-0.044859957954033636,0.1600003719839289
2024-02-28,-0.006647543572624178,3.0159565112179902,188.2798213088794,177.79704484102294,39.712645994302754,-1.8125700940408933,-1.5006777978799093,17.833084608498492,18.62165898671672,180.8163101196289,186.0111932373047,181.21653174809768,184.4060820723228,18232251400,0,0,0.33,179.61831665039062,-0.006625497532569247,-0.0,-0.044859957954033636,0.15231479238156997
2024-02-29,-0.0036998339187235213,3.0155180796564065,188.40057103422205,177.3381893417545,38.35287732297224,-1.8866953131104651,-1.5778813009260206,11.663488457751457,18.93131564028236,180.4796890258789,185.68311950683594,180.8053417161282,184.19231362134016,18095568800,0,0,0.31,178.95498657226562,-0.003692997966438516,-0.0,-0.044859957954033636,0.14805929619660785
2024-03-01,-0.006048699613352767,3.0384477937074412,188.3885921812992,176.66089207163049,36.182275793986385,-2.009358087959896,-1.6641766583327957,20.19487093811077,16.563814668120177,180.06386108398436,185.36668670654296,180.27269935243586,183.9446075466139,18022005700,0,0,0.28,177.8758087158203,-0.006030443057866486,-0.0,-0.044859957954033636,0.14113598998384003
2024-03-04,-0.02570908095457252,3.2365403031964237,189.06021059667268,174.94839536035857,28.830952188289558,-2.4427129325705152,-1.8198839131803397,10.54756430303116,14.135307899631066,179.3500183105469,184.93919372558594,179.01603923846315,183.52956680853438,17940495600,0,0,0.28,173.36106872558594,-0.02538141652217174,-0.0,-0.044859957954033636,0.11217234211361937
2024-03-05,-0.028853070872429484,3.3928989428622165,190.15453890809636,172.13918667784117,23.270391256709274,-3.1477171464530898,-2.08545055983489,3.1426792597563895,11.295038166966043,178.21737976074218,184.4548178100586,177.09140337550394,182.9374481882855,17845363200,0,0,0.33,168.4305419921875,-0.028440795673698727,-0.0,-0.044859957954033636,0.08054127577762693
2024-03-06,-0.005895442242013106,3.3315911417902546,190.52956429782776,169.79008749660582,22.338711235186764,-3.743177903657596,-2.4169960285994314,2.6895062583769893,5.459916607054782,176.91048889160157,183.95360778808595,175.33669198407708,182.32972436610396,17776775500,0,0,0.34,167.44049072265625,-0.005878098222691586,-0.0,-0.044859957954033636,0.07418974802493361
2024-03-07,-0.00070996948509103,3.2520306899091915,190.40151561802807,167.92130237513598,22.223696784109976,-4.176529439824947,-2.7689027108445345,3.0815390231361923,2.9712415137564587,175.3887512207031,183.47137908935548,173.8794125821426,181.7411726369798,17705010400,1,0,0.41,167.3216552734375,-0.0007097175163897074,-0.0,-0.044859957954033636,0.07342737674483413
2024-03-08,0.010184797437249824,3.3563659027739274,189.876522351879,166.72852678142178,27.979514585685322,-4.331816901149722,-3.0814855489055724,13.534871209981336,6.435305497164774,174.2214614868164,183.03428344726564,172.998519407584,181.24287175404217,17781277400,1,0,0.37,169.0345001220703,0.010236839014254873,0.0,-0.044859957954033636,0.08441587999406486
2024-03-11,0.011762008356213525,3.374749841779764,188.77231945950487,166.23871722262405,34.11083265592323,-4.244577358386721,-3.314103910801802,25.74021885978341,14.118876364300249,173.38881072998046,182.6352099609375,172.64141112040963,180.84254046282976,17841416900,1,0,0.33,171.034423828125,0.01183145277804476,0.0,-0.044859957954033636,0.09724609526997652
2024-03-12,0.0027747394530746408,3.3472686236091325,187.77578636211314,165.85707496601185,35.515687760987305,-4.089945554161034,-3.4692722394736486,28.640533603792854,22.638541224519134,172.45814514160156,182.23713653564454,172.4356379736945,180.4765451040316,17901242300,0,0,0.39,171.50965881347656,0.002778592605598096,0.0,-0.044859957954033636,0.100294895156815
2024-03-13,-0.0121967036707364,3.282855374703113,187.1262523460745,165.12942239757783,32.273588430313765,-4.088044121424758,-3.5930266158638706,15.951691519863406,23.444147994479824,171.43936462402343,181.8182452392578,171.8892513374972,180.0433673146425,17848753600,1,0,0.33,169.43051147460938,-0.012122625356793093,-0.0,-0.044859957954033636,0.08695643236083694
2024-03-14,0.010868070154135503,3.2732523580138535,186.38196001917217,164.7697886380544,37.725189666447875,-3.8922749611019185,-3.65287628491148,29.22876134389317,24.606995489183078,170.67205963134765,181.57264007568358,171.77883048440822,179.69978179820583,17921667100,0,0,0.38,171.2819366455078,0.01092734215806157,0.0,-0.044859957954033636,0.09883397720814968
2024-03-15,-0.002198736866789956,3.2310952835324196,185.58134163242943,164.45757285731668,37.072208795423364,-3.724547628515353,-3.667210553632255,26.766263403302645,23.98223875568634,169.9750534057617,181.34699951171876,171.6200879345087,179.35491766729427,17799914400,1,0,0.3,170.90574645996094,-0.0021963214155235056,-0.0,-0.044859957954033636,0.09642058461190262
2024-03-18,0.0063520993871613324,3.360263252882255,184.9215477020657,164.26689834285617,40.29414679718699,-3.463815313915404,-3.626531505688885,35.74864887817585,30.58122454179049,169.838427734375,181.18941680908202,171.6882195849105,179.06628607295798,17875518600,1,0,0.32,171.99481201171875,0.006372316755381524,0.0,-0.044859957954033636,0.10340732387417018
2024-03-19,0.013493454073346551,3.3734193559671843,184.37492791465567,164.27095984169196,46.6100661989751,-3.0336741162848853,-3.5079600278080854,53.90612969801848,38.80701399316559,170.42850799560546,181.0930017089844,172.168787770289,178.88060209380248,17930733800,1,0,0.35,174.3313446044922,0.01358490157606762,0.0,-0.044859957954033636,0.11839700376731299
2024-03-20,0.014602129266653649,3.3856357521346863,183.86753616895288,164.41697463426976,52.54335977797982,-2.4575387498846055,-3.2978757722233896,84.55145686593917,58.06874514737777,171.3740219116211,180.96125274658203,173.0282136089296,178.8027600463127,17984156900,0,0,0.39,176.8956298828125,0.014709261172383803,0.0,-0.044859957954033636,0.13484779739013786
2024-03-21,-0.04171541556330472,3.697534161855389,182.59963659932458,164.39778619120278,39.290054288771486,-2.554695456454425,-3.149239709069597,28.29103461015116,55.58287372470287,171.60867156982422,180.69325988769532,172.41729329011852,178.44454011726,17877975600,1,0,0.35,169.66815185546875,-0.040857301178846006,-0.0,-0.044859957954033636,0.08848097914001896
2024-03-22,0.005295963707401193,3.6448754251003876,181.5429650609292,164.4406271631919,41.27842699994226,-2.5298321918433544,-3.025358205624349,37.22990247418493,50.02413131675835,171.7621307373047,180.42252075195313,172.08125665498335,178.13569900665667,17949135700,0,0,0.35,170.569091796875,0.005310012112194729,0.0,-0.044859957954033636,0.09426082632314614
2024-03-25,-0.00833492068903189,3.5846612774977906,180.66152188908836,164.30130922663432,39.11064819095483,-2.5944614654247573,-2.9391788575844306,23.183023605942445,29.567986896759447,171.5740203857422,180.13533203125,171.54890459271365,177.78344886178778,17894847400,0,0,0.33,169.1533203125,-0.008300281542572785,-0.0,-0.044859957954033636,0.08517815338365575
2024-03-26,-0.006694962405196483,3.4587371472511856,179.2820160113697,164.40164640318108,37.42331335054053,-2.7055685820284054,-2.892456802473226,11.984458876205675,24.13246165211095,171.22551727294922,179.81904388427733,170.90812697322878,177.40074999213127,17837459000,1,0,0.34,168.02462768554688,-0.006672601074977025,-0.0,-0.044859957954033636,0.0779371924708463
2024-03-27,0.020990746393716675,3.486782207503348,177.96949974363343,164.91121772462827,45.429730811731524,-2.477458828989114,-2.8094572077764037,44.91257540936888,26.6933526305056,171.44135284423828,179.6193276977539,171.03189792127807,177.17283301940063,17897732300,0,0,0.44,171.5888671875,0.021212601694458044,0.0,-0.044859957954033636,0.10080304478637281
2024-03-28,-0.010615359861926858,3.435741477308401,176.55342098575875,165.40950015681938,42.45598934977274,-2.4150417663572057,-2.7305741194925646,22.01706188128523,26.30469872228653,171.29086151123047,179.40216186523438,170.8037389020329,176.88280126630372,17832059600,0,0,0.37,169.7770233154297,-0.010559215768296104,-0.0,-0.044859957954033636,0.0891794279180762
2024-04-01,-0.008491524868668257,3.3317673148805116,175.19784633847758,165.81164005068257,40.210120823584944,-2.453135442872565,-2.675086384168565,6.290760394447857,24.40679922836725,171.03443298339843,179.0386169433594,170.35605204377975,176.54784675317967,17785819100,0,0,0.4,168.34146118164062,-0.008455573703409325,-0.0,-0.044859957954033636,0.07996979098907775
2024-04-02,-0.007023612491050226,3.2210814582695866,174.91104694244333,165.4786564266973,38.414041856182955,-2.5490142281866213,-2.6498719529721764,5.8429097270319135,11.383577334254937,170.55127563476563,178.59356353759765,169.77554049498173,176.1798229011095,17736489600,1,0,0.45,167.16323852539062,-0.006999004570708234,-0.0,-0.044859957954033636,0.07241107748571829
2024-04-03,0.004786154039658869,3.1395139362656566,174.92679578976845,165.4163759021261,40.36660053098858,-2.5311081928795147,-2.626119200953644,13.601818180576837,8.578496100685472,169.91466369628907,178.1184716796875,169.44639226311713,175.8576818155651,17784181300,0,0,0.38,167.96522521972656,0.004797625969743979,0.0,-0.044859957954033636,0.07755610472130492
2024-04-04,-0.004904460915051346,3.1344918672292215,174.9476914348669,165.36577749823857,39.00209910955209,-2.5537883806229615,-2.6116530368875077,5.651590536107539,8.365439481238699,168.93944702148437,177.60143310546874,169.0276778761441,175.5159477496514,17730476900,1,0,0.43,167.14346313476562,-0.004892453684302467,-0.0,-0.044859957954033636,0.07228421138671859
2024-04-05,0.004491667212221359,3.0216277972305834,174.91458074430173,165.45631311556153,40.969704672312446,-2.482430941112824,-2.585808617732571,12.931167652514,10.72819212306606,168.76222229003906,177.112890625,168.82190090612073,175.21712252578334,17772581700,0,0,0.39,167.89590454101562,0.00450176986965567,0.0,-0.044859957954033636,0.07711138814124685
2024-04-08,-0.006685800561120417,2.900560130041901,175.00939303235177,165.1357638279998,38.95751497665878,-2.4874812657966174,-2.5661431473453806,2.1074615733664954,6.896739920662615,168.38302612304688,176.60849853515626,168.45012440081751,174.88614243171156,17735156200,1,0,0.42,166.77713012695312,-0.0066635003225418155,-0.0,-0.044859957954033636,0.06993405605895409
2024-04-09,0.00721623152826469,2.815721187565735,174.91667806337534,164.92353494931996,42.25496179709197,-2.3667375847020367,-2.5262620348167117,13.792989748668708,9.610539658183004,168.2661926269531,176.16287200927735,168.36555366458933,174.61550882072532,17777530000,0,0,0.36,167.9849853515625,0.0072423312698206566,0.0,-0.044859957954033636,0.07768287292979581
2024-04-10,-0.011201598416876346,2.7956371752614726,174.8528943234145,164.44773128693708,38.76164527461337,-2.3944360265334694,-2.4998968331600633,6.454685118396142,7.451712146810384,168.07510833740236,175.6934671020508,167.95614114194382,174.28210787834547,17727820700,1,0,0.4,166.11378479003906,-0.011139094113723047,-0.0,-0.044859957954033636,0.06567846198348337
2024-04-11,0.04236098357155018,3.1390741144050125,175.28205670812088,164.40568743250412,54.36787547061176,-1.8154553762570913,-2.363008541779469,94.96991209152397,38.40586231952954,168.24639129638672,175.44079498291015,168.92806034838017,174.24366038418856,17818891000,1,0,0.33,173.30169677734375,0.04327101448197035,0.0,-0.044859957954033636,0.1117914501450945
2024-04-12,0.008589724886264903,3.20833890531755,175.8456609913015,164.19356172598367,56.832023308753605,-1.221887803309869,-2.134784394085549,83.91117079720195,61.778589335707295,168.74836120605468,175.29000854492188,169.99508981451274,174.26534909116586,17920561900,0,0,0.35,174.79672241210938,0.0086267224301122,0.0,-0.044859957954033636,0.12138256638566824
2024-04-15,-0.022106329860383394,3.2712425205919238,175.8513086440524,164.1948400375882,49.476854538657776,-1.0477835949534438,-1.917384234259128,49.59969942214218,76.1602607702893,169.0117156982422,175.0141372680664,170.17325641251324,174.13631603282664,17847030100,0,0,0.35,170.97500610351562,-0.02186377556658914,-0.0,-0.044859957954033636,0.09686490962992633
2024-04-16,-0.019353197567819315,3.4258301697914106,175.6466716944086,163.9697864354742,44.1949771203231,-1.1608576615764434,-1.7660789197225912,20.177811359062908,51.22956052613562,169.0651824951172,174.6926983642578,169.72319279099094,173.8838293842507,17773318900,0,0,0.31,167.69790649414062,-0.019167126728399708,-0.0,-0.044859957954033636,0.07584116090311488
2024-04-17,-0.008180866592537995,3.368533497360353,175.04500826603444,163.77147427791087,42.173483113134374,-1.3452133158433242,-1.6819057989467379,7.91097401442913,25.89616159854468,168.90181884765624,174.30774322509765,169.10653750992296,173.58766308467685,17722417700,0,0,0.4,166.3315887451172,-0.008147494370009833,-0.0,-0.044859957954033636,0.067075751101632
2024-04-18,-0.005730605115273025,3.275726874044779,173.57367951182943,164.09135344715497,40.7762426589214,-1.5501411893293664,-1.6555528770232635,4.1489366488623345,10.745907340784731,168.7255859375,173.8717413330078,168.42919142324664,173.2658384159916,17679294800,0,0,0.46,165.38113403320312,-0.00571421651824966,-0.0,-0.044859957954033636,0.0609782492184634
2024-04-19,-0.012287761947687171,3.2510743394460393,173.80185813353086,163.23250008180116,37.90251137537902,-1.8541498208124665,-1.6952722657811041,6.442557088393924,6.167489250561734,168.27213592529296,173.39316955566406,167.50777560428276,172.87742923963685,17611145400,1,0,0.43,163.3614044189453,-0.012212575672944204,-0.0,-0.044859957954033636,0.04802097206253508
2024-04-22,0.00507785087510481,3.1949448963030584,173.71370604760563,162.6830468820819,39.78430760462481,-2.004862093670141,-1.7571902313589116,12.324737048094448,7.63874359511684,168.01372680664062,172.9527865600586,166.9050962108549,172.53686491417776,17659261800,1,0,0.43,164.1930389404297,0.005090765009289511,0.0,-0.044859957954033636,0.053356200556112565
2024-04-23,0.006371429947986639,3.1173668302791535,173.64472877619116,162.3609444415823,42.16612756915879,-2.0163745369155777,-1.8090270924702447,19.747775752146453,12.838356629544881,167.7394805908203,172.51814605712892,166.60281020767388,172.25081229767505,17708799600,1,0,0.34,165.24252319335938,0.006391770684690545,0.0,-0.044859957954033636,0.060089011839364215
2024-04-24,0.012622261543971582,3.1132198969718416,173.61789711248156,162.31946098078015,46.706437704739024,-1.8349777643425682,-1.8142172268447094,34.593745234303526,22.222086011514747,167.86224975585938,172.1591473388672,166.737113159084,172.0582893228811,17757051400,1,0,0.39,167.3414764404297,0.012702258513773712,0.0,-0.044859957954033636,0.0735545365153587
2024-04-25,0.005134018282104369,3.064816787080981,173.20204486499816,162.3967084919354,48.49343571341592,-1.6032352051942667,-1.772020822514621,40.686057012681104,31.675859333043633,167.35236206054688,171.85915618896485,167.00360528001758,171.90709444058064,17807609700,0,0,0.31,168.20281982421875,0.00514721993680789,0.0,-0.044859957954033636,0.07908035782896117
2024-04-26,-0.003478766320602475,2.9986550763385567,173.0174862880922,162.36543454931018,47.33429297951309,-1.4499966386081837,-1.7076159857333337,36.55454383816832,37.27811536171759,166.63455963134766,171.5651062011719,167.11544034185388,171.73892203585658,17762771300,1,0,0.34,167.6186981201172,-0.0034727224235122645,-0.0,-0.044859957954033636,0.07533301127355685
2024-04-29,0.024505247443103177,3.2604049186306154,173.47592843059022,162.25054404255434,55.49071342135096,-0.9816991568529829,-1.5624326199572638,65.96619911829947,47.735599989716235,166.71475677490236,171.3599639892578,167.96299255952817,171.7404144085313,17830940700,0,0,0.38,171.7769775390625,0.024807968714596784,0.0,-0.044859957954033636,0.10200983897500437
2024-04-30,-0.018439689199200415,3.3804081923103895,173.54973016679685,162.32426733076176,49.286442535793924,-0.8539757421429499,-1.4207412443944012,43.767558649490205,48.76276720198593,166.8088150024414,171.12274383544923,168.08581005225602,171.61877026582542,17765005900,0,0,0.32,168.63848876953125,-0.01827071831449323,-0.0,-0.044859957954033636,0.0818753276272921
2024-05-01,-0.006065558243902761,3.3935400877033417,173.5340874899422,162.30525729765546,47.43075187488482,-0.8255264434813512,-1.3016982842117912,36.55454383816832,48.762767201985945,166.9375259399414,170.87997924804688,168.00088061004897,171.4619046914839,17714622800,1,0,0.29,167.6186981201172,-0.0060471998821559625,-0.0,-0.044859957954033636,0.07533301127355685
